"","ADPF","Data","Nome","Julgador","Decisao"
"918",782,"05/05/2021","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF-AgR. Incluído na Lista 173-2021.RW - Agendado para: 14/05/2021 a 21/05/2021."
"919",782,"28/04/2021","Negado seguimento","MIN. ROSA WEBER","Em 27/04/2021: ""(...) Forte nos artigos 4º, caput e §1º, da Lei nº 9.882/1999 e 21, §1º, do
RISTF, nego seguimento à presente arguição de descumprimento de
preceito fundamental, prejudicado o exame do pedido de liminar.
 Prejudicados igualmente os pedidos de ingresso como amici
curiae."""
"920",783,"06/03/2023","Procedente","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: O Tribunal, por maioria, julgou procedentes os pedidos formulados, para se declarar a não recepção das Leis nº 67/1977, 8/1979 e 105/1980 do Município de Mucurici/ES, modulando os efeitos dessa decisão tão somente para afastar o dever de devolução dos valores já pagos até a data da publicação da ata de julgamento deste feito, e fixando a seguinte tese de julgamento: ""São incompatíveis com a Constituição Federal de 1988 a concessão e, ainda, a continuidade do pagamento de pensões mensais vitalícias não decorrentes do RGPS a dependentes de prefeitos e vice-prefeitos, em razão do mero exercício do mandato eletivo"", nos termos do voto reajustado do Relator, vencido parcialmente o Ministro Gilmar Mendes. Plenário, Sessão Virtual de 24.2.2023 a 3.3.2023."
"921",783,"13/02/2023","Incluído na lista de julgamento","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF. Incluído na Lista 68-2023.DT - Agendado para: 24/02/2023 a 03/03/2023."
"922",783,"07/07/2022","Suspenso o julgamento","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: Após os votos dos Ministros Dias Toffoli (Relator), Alexandre de Moraes, Ricardo Lewandowski, Cármen Lúcia, Luiz Fux (Presidente), Gilmar Mendes e Nunes Marques, que julgavam procedentes os pedidos formulados para se declarar a não recepção das Leis nº 67/1977, 8/1979 e 105/1980 do Município de Mucurici/ES, modulando os efeitos dessa decisão para afastar o dever de devolução dos valores já pagos até a data do término do julgamento e ressalvar dos efeitos dessa decisão as pensões concedidas até o advento da Constituição Federal de 1988 (5 de outubro de 1988) e aquelas eventualmente concedidas mediante decisão judicial transitada em julgado; do voto do Ministro André Mendonça, que acompanhava o Relator para, conhecendo da presente arguição, julgar procedente o pedido, apresentando pontual ressalva apenas quanto à proposta de modulação dos efeitos da decisão, compreendendo que a irrepetibilidade proposta deve adstringir-se temporalmente à data da publicação da ata deste julgamento; e dos votos dos Ministros Roberto Barroso, Edson Fachin e Rosa Weber, que julgavam procedente o pedido, para declarar a não recepção das Leis nº 67/1977, nº 8/1979, e nº 105/1980, do Município de Mucurici/ES, com modulação de efeitos apenas para afastar o dever de devolução das parcelas já pagas até a publicação da ata de julgamento, e propunham a fixação da seguinte tese de julgamento: “São incompatíveis com a Constituição Federal de 1988 a concessão e, ainda, a continuidade do pagamento de pensões mensais vitalícias não decorrentes do RGPS a dependentes de prefeitos e vice-prefeitos, em razão do mero exercício do mandato eletivo”, o julgamento foi suspenso para posterior proclamação do resultado. Plenário, Sessão Virtual de 24.6.2022 a 1.7.2022."
"923",783,"08/06/2022","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF. Incluído na Lista 309-2022.DT - Agendado para: 24/06/2022 a 01/07/2022."
"924",784,"22/01/2021","Negado seguimento","MIN. MARCO AURÉLIO","Em 21.1.2021;

[...]

3. Nego seguimento ao pedido.

[...]"
"925",785,"10/03/2022","Prejudicado","MIN. RICARDO LEWANDOWSKI","Por essas razões, julgo prejudicada esta arguição, em razão da perda superveniente do seu objeto (art. 21, IX, do RISTF). 

Publique-se."
"926",785,"27/01/2021","Liminar indeferida","MIN. RICARDO LEWANDOWSKI","26/01/2021: ... Isso posto, considerando que o pleito do partido requerente revela conteúdo semelhante, indefiro a tutela de urgência.

Requisitem-se informações do Ministro de Estado da Saúde, no prazo de 10 (dez) dias, a teor do art. 6o da Lei 9.882/1999.

A seguir, ouça-se o Advogado-Geral da União e o Procurador-Geral da República, no prazo legal.

Colhidas as manifestações supra, tornem os autos conclusos.

Publique-se."
"927",786,"09/02/2021","Negado seguimento","MIN. ALEXANDRE DE MORAES","Em 09 de fevereiro de 2021: ""(...) NEGO SEGUIMENTO à presente Arguição de Descumprimento
de Preceito Fundamental.
Publique-se."""
"928",787,"15/12/2021","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO","Pleno em 15/12/2021 17:56:28 -"
"929",787,"17/08/2021","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO","Julgamento Presencial: ADPF. Incluído na Lista 381-2021.GM - Agendado para: 26/08/2021."
"930",787,"12/08/2021","Retirado do Julgamento Virtual","MIN. NUNES MARQUES","Pedido de Destaque. Sessão de 06/08/2021 a 16/08/2021"
"931",787,"29/06/2021","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF. Incluído na Lista 298-2021.GM - Agendado para: 06/08/2021 a 16/08/2021."
"932",787,"28/06/2021","Liminar deferida ad referendum","MIN. GILMAR MENDES","28.6.2021 ""(...) Ante o exposto, concedo a medida cautelar postulada, ad referendum do Plenário, para: i. Quanto ao sistema para agendamento de tratamentos médicos pela pessoa transexual: i.a. Determinar que o Ministério da Saúde, no prazo de 30 (trinta) dias, proceda a todas as alterações necessárias nos sistemas de informação do SUS, para que marcações de consultas e de exames de todas as especialidades médicas sejam realizadas independentemente do registro do sexo biológico; i.b. Ordenar ao Ministério da Saúde que, também no prazo de 30 (trinta) dias, informe se os Sistemas de Informação do SUS (Sistema Informações Hospitalares do SUS (SIH/SUS), Sistema de Informações Ambulatoriais do SUS (SIA/SUS), Sistema de Informações em Saúde da Atenção Básica (SISAB), e-SUS 2.1.3.1 e o Sistema de Gerenciamento da Tabela de Procedimentos, Medicamentos e OPM do SUS/SIGTA) estão devidamente adaptados e atualizados para garantir o acesso a tratamentos médicos com base na autodeclaração de gênero dos pacientes; ii. Quanto à Declaração de Nascido Vivo: ii.a. Determinar ao Ministério da Saúde, por meio da Secretaria de Vigilância da Saúde (SVS-MS), que, no prazo de 30 (trinta) dias: proceda à alteração do layout da DNV para que faça constar da declaração a categoria “parturiente”, independente dos nomes dos genitores de acordo com sua identidade de gênero. Isso possibilitará, ao mesmo tempo, o recolhimento de dados para a formulação de políticas públicas pertinentes e o respeito à autodeclaração de gênero dos ascendentes; ii.b. Ordenar ao Ministério da Saúde que, no prazo de 30 (trinta) dias: estabeleça diretrizes para, em conjunto com as Secretarias de Estado da Saúde e com as Secretarias Municipais de Saúde, gestoras estaduais do SIM e do SINASC, orientar as unidades notificadoras a alimentarem os registros pertinentes considerando a categoria “parturiente”, independente dos nomes dos genitores de acordo com sua identidade de gênero. Publique-se. Intimem-se. Cumpra-se."""
"933",787,"16/06/2021","Deferido","MIN. GILMAR MENDES","em 15.6.2021 ""(...) Ante o exposto, defiro os requerimentos de ingresso dos amici curiae Associação Coletivo Margarida Alves de Assessoria Popular e REXISTIR – Núcleo LGBT+ . À Secretaria para inclusão dos requerentes, bem como de seus procuradores. Publique-se."
"934",787,"08/02/2021","Adotado rito do Art. 12, da Lei 9.868/99","MIN. GILMAR MENDES","em 5.2.2021 ""(...) Considerando a complexidade e importância da matéria em debate, entendo necessário ouvir as autoridades responsáveis pelos atos questionados, no prazo comum de 10 dias, bem como a Advocacia-Geral da União e a Procuradoria-Geral da República, sucessivamente, no prazo de 5 dias.
Após, voltem os autos conclusos, independentemente de manifestação, para análise do plenário, nos termos do art. 12 da Lei 9868/99. 
Publique-se."""
"935",788,"13/04/2023","Embargos rejeitados","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: O Tribunal, por unanimidade, rejeitou os embargos de declaração, nos termos do voto do Relator. Afirmou suspeição o Ministro Edson Fachin. Redigirá o acórdão o Ministro Alexandre de Moraes (art. 38, IV, b, do RI/STF). Plenário, Sessão Virtual de 31.3.2023 a 12.4.2023."
"936",788,"21/03/2023","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF-AgR-ED. Incluído na Lista 80-2023.RL - Agendado para: 31/03/2023 a 12/04/2023."
"937",788,"14/03/2022","Agravo regimental não provido","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: O Tribunal, por unanimidade, negou provimento ao agravo regimental, nos termos do voto do Relator. Afirmou suspeição o Ministro Edson Fachin. Plenário, Sessão Virtual de 4.3.2022 a 11.3.2022."
"938",788,"18/02/2022","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF-AgR. Incluído na Lista 43-2022.RL - Agendado para: 04/03/2022 a 11/03/2022."
"939",788,"31/05/2021","Negado seguimento","MIN. RICARDO LEWANDOWSKI","""[...] Isso posto, com base no art. 4°, § 1°, da Lei 9.882/1999, bem assim
com fundamento no art. 21, § 1°, do RISTF, nego seguimento a esta
arguição de descumprimento de preceito fundamental, ficando
prejudicado, por conseguinte, o exame do pedido de liminar."""
"940",789,"23/08/2021","Procedente","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: O Tribunal, por unanimidade, confirmou a cautelar anteriormente deferida e julgou procedente o pedido para: (i) suspender as decisões judiciais nas quais se promoveram constrições patrimoniais por bloqueio, penhora, arresto, sequestro; (ii) determinar a sujeição da Empresa Maranhense de Serviços Hospitalares - EMSERH ao regime constitucional de precatórios; e (iii) determinar a imediata devolução das verbas subtraídas dos cofres públicos, e ainda em poder do Judiciário, para as respectivas contas de que foram retiradas. Foi fixada a seguinte tese de julgamento: ""Os recursos públicos vinculados ao orçamento de estatais prestadoras de serviço público essencial, em regime não concorrencial e sem intuito lucrativo primário, não podem ser bloqueados ou sequestrados por decisão judicial para pagamento de suas dívidas, em virtude do disposto no art. 100 da CF/1988, e dos princípios da legalidade orçamentária (art. 167, VI, da CF/1988), da separação dos poderes (arts. 2°, 60, § 4°, II"
"941",789,"12/07/2021","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF. Incluído na Lista 209-2021.RB - Agendado para: 13/08/2021 a 20/08/2021."
"942",789,"23/02/2021","Liminar deferida","MIN. ROBERTO BARROSO","""(...) 11.      Diante do exposto e da urgência relatada pelo requerente, defiro a cautelar para determinar: (i) a imediata suspensão de todo e qualquer ato de constrição determinado pela Justiça do Trabalho sobre os recursos da Empresa Maranhense de Serviços Hospitalares e do Estado do Maranhão a tal título, devendo as execuções em curso observar a sistemática dos precatórios; bem como (ii) a devolução das verbas subtraídas dos cofres públicos, e ainda em poder do Judiciário, para as respectivas contas de que foram retiradas. 

12.     Intime-se o Tribunal Regional do Trabalho da 16ª Região, na pessoa do seu Presidente, para prestar informações, no prazo de 5 (cinco) dias. Na sequência, abra-se vista à Advocacia-Geral da União e à Procuradoria-Geral da República para manifestação, no mesmo prazo, sucessivamente.

13.     Expirados os prazos, com ou sem manifestação, inclua-se o feito em pauta, para referendo da cautelar pelo Plenário do Supremo Tribunal Federal. 

        Publique-se. Intimem-se. 

                    Brasília, 16 de fevereiro de 2021."""
"943",790,"23/06/2021","Deferido","MIN. MARCO AURÉLIO","""(...) 3. Admito o Conselho Nacional de Direitos Humanos – CNDH como interessado, recebendo o processo no estágio em que se encontra.

4. Publiquem.

Brasília, 17 de junho de 2021."""
"944",790,"20/04/2021","Deferido","MIN. MARCO AURÉLIO","""(...) 3. Admito a associação Justiça Global como interessada no processo, recebendo-o no estágio em que se encontra.

4. Publiquem.

Brasília, 13 de abril de 2021."""
"945",790,"08/04/2021","Deferido","MIN. MARCO AURÉLIO","""(...) 2. Versando o tema de fundo da arguição de descumprimento de
preceito fundamental questão relativa às finalidades institucionais da
requerente, convém acolher a pretensão.
3. Admito a Defensoria Pública da União como terceira interessada
no processo, recebendo-o no estágio em que se encontra.
4. Publiquem.
Brasília, 5 de abril de 2021."""
"946",790,"10/03/2021","Deferido","MIN. MARCO AURÉLIO","""(...) 3. Admito o Partido Verde – PV como interessado no processo,
recebendo-o no estágio em que se encontra.
4. Publiquem."""
"947",790,"22/02/2021","Negado seguimento","MIN. MARCO AURÉLIO","18/2/2021: ... 3. Nego seguimento ao pedido.

4. Publiquem."
"948",791,"31/01/2023","Prejudicado","MIN. ALEXANDRE DE MORAES","Trata-se de julgamento conjunto de Arguições de Descumprimento de Preceito Fundamental propostas pelo Governador do Espírito Santo (ADPFs 791 e 792) e pelo Governador de Goiás (ADPF 855), nas quais são questionados dispositivos da Lei Complementar 173/2020, que estabelece o Programa Federativo de Enfrentamento ao Coronavírus SARS-CoV-2 (Covid-19), altera dispositivos da Lei de Responsabilidade Fiscal e traz outras disposições a respeito da renegociação da dívida pública dos Estados com a União, prescrevendo limitações para a concessão de vantagens funcionais aos servidores públicos estaduais. (...) Assim, na presente hipótese, a limitação da eficácia da norma impugnada ao exercício financeiro de 2021 não permite concluir pelo prejuízo da arguição, visto que a exigência da jurisprudência da CORTE sobre atualidade da vigência da norma objeto de controle, como requisito para o conhecimento da ação, não se aplica de forma automática na via da ADPF, que admite o controle de direito revogado, caso demonstrada a presença de efeitos concretos que, traduzindo uma relevante questão constitucional, não possam ser sanados com suficiente abrangência e efetividade, senão via ADPF. Porém, verifico que eventuais efeitos concretos advindos da norma impugnada nas arguições em foco, cuja verificação dependeria da apreciação de outras normas e atos administrativos que exorbitam o objeto submetido a essa CORTE, poderão ser discutidos adequadamente, com suficiente abrangência e celeridade, por meio de instrumentos de jurisdição ordinária. Não há, portanto, a possibilidade de arguição de descumprimento de preceito fundamental, por ausência da necessária subsidiariedade (ADPF 13, Rel. Min. ILMAR GALVÃO, DJ 5/4/2001; ADPF 15, Rel. Min. JOAQUIM BARBOSA, DJ 2/3/2006), que exige o esgotamento de todas as vias possíveis para sanar a lesão ou a ameaça de lesão a preceito fundamental ou a verificação, ab initio, de sua inutilidade para preservação do preceito fundamental; o que não ocorre na presente hipótese. (...) Diante do exposto, JULGO PREJUDICADAS AS ADPFs 791, 792 e 855 em razão da perda superveniente de seu objeto, e determino a extinção do processo, sem resolução do mérito, conforme o art. 485, VI, do Código de Processo Civil, e o art. 21, IX, do Regimento Interno do SUPREMO TRIBUNAL FEDERAL. Publique-se. Brasília, 31 de janeiro de 2023."
